name,aziz,ctg,dhk,syl,bb,ecom,id,reference,price
তোমাদের জন্য বই,0,4,0,0,0,0,76458,9789847769400,250
ঈশ্বরের সাথে কথোপকথন,0,2,0,0,0,0,76425,9789847769417,725
প্রিয় ১৫ গল্প,0,4,0,0,0,0,76427,9789847769424,300
ব্রিজ পেরোলেই অন্য ঋতুর দেশ,0,4,2,2,0,0,76229,9789847769448,400
ভুলে যাওয়া স্কার্টের সিঁড়ি,0,5,0,0,0,0,76456,9789847769455,875
আমার জীবনানন্দ,0,3,0,2,0,0,76479,9789847769462,750
"বসন্ত, গ্রিষ্ম, শরৎ, শীত... এবং বসন্ত",0,2,0,0,0,0,76494,9789847769479,192
আদিবাসী জনগণের অধিকার বিষয়ক জাতিসংঘের ঘোষণা,0,2,0,0,0,0,76491,9789847769486,250
জীবন যখন যেমন,0,5,1,0,0,0,76230,9789847769493,100
"মড়ক ,মৃত্যু ও প্রেমের পদাবলি",0,2,0,0,0,0,76490,9789847769578,300
অশ্বিনীকুমার রচনাসংগ্রহ,0,2,0,0,0,0,76487,9789847769677,1200
কে প্রথম কাছে এসেছি,0,2,0,0,0,0,76488,9789847769752,250
সরগমের নিখাদ,0,5,0,0,0,0,76446,9789847769783,220
মুক্তিযুদ্ধের ভারত ও অন্যান্য,0,3,0,0,0,0,76478,9789847769790,350
ম্যাজিকাল মেসি,0,2,0,0,0,0,76428,9789847769820,1000
প্রতিবাদের নান্দনিকতা : বাংলাদেশের প্রথাবিরোধী চলচ্চিত্র,0,0,0,0,0,0,45703,9789847811536,500
সময়সাগরতীরে জীবনানন্দ,0,12,0,0,0,0,52919,9789847812250,320
দর্শন-দিগদর্শন - ১,0,2,0,0,0,0,70144,97898478401,300
তিতাস একটি নদীর নাম,0,0,3,0,0,0,56713,9789847840116,250
হোয়েন রিলিজিয়ন বিকামস ঈভল,0,2,0,0,0,0,53032,97898478401166,250
কোরবানী,0,5,0,0,0,0,17405,97898478401166X,175
শালিমার দ্য ক্লাউন,0,1,1,0,0,0,68552,9789847840116x,300
মনোসমীক্ষণ মতধারা,0,0,0,0,0,0,49929,9789847840119,999
ভোলগা থেকে গঙ্গা,0,5,3,6,0,0,50175,978984784011x,175
বিশ্বের শ্রেষ্ঠ শত মনীষী,0,3,0,0,0,0,70387,978984784012,300
চিতা বহ্নিমান,0,2,3,2,0,0,9364,9789847840123,1499
হাজার বছরের শ্রেষ্ঠ বাঙালি,0,1,0,0,0,0,7329,9789847840147,300
শরৎ গল্পসমগ্র,0,3,2,0,0,0,70392,97898478401x,300
মিসির আলি অমনিবাস ৩,0,0,0,0,0,0,50717,978984794197,200
রোদ ভেজা চার যুবক,0,2,0,0,0,0,67766,97898479545415,200
Piku: Friend of All,0,0,1,0,0,0,26991,9789848000403,150
লাল সবুজের হাসি দেশকে ভালোবাসি,0,0,0,1,0,0,40318,9789848002017,225
মেঘে ঢাকা শুকতারা,0,0,0,2,0,0,38486,9789848002070,200
ভারতে মাউন্টব্যাটেন,0,1,0,0,0,0,73542,9789848004043,250
তবকাত-ই-নাসির,0,0,0,0,0,0,44655,9789848004067,225
দ্য সেকেন্ড জেন্ডার,0,0,0,0,0,0,74709,9789848004081,250
নেপোলিয়ন বোনাপার্ট,0,2,1,0,0,0,15917,9789848004739,300
উন্নত জীবন,0,0,0,0,0,0,49574,9789848004746,300
ধর্ম জীবন,0,2,0,0,0,0,49776,9789848004777,300
উচ্চ জীবন,0,0,0,0,0,0,54464,9789848004791,450
যুবক জীবন,0,0,0,0,0,0,49775,9789848004807,300
বিজ্ঞান প্রতিদিন,0,0,0,0,0,0,56077,9789848004821,300
ভাষা ও বিজ্ঞান,0,0,0,0,0,0,8147,9789848004845,225
বাংলাদেশের সংক্ষিপ্ত ইতিহাস,0,0,1,1,0,0,4236,9789848004852,300
সোমেন চন্দের গল্পগুচ্ছ,0,0,0,0,0,0,36328,9789848004890,300
বঙ্গবন্ধুর বাণী,0,0,2,0,0,0,53689,9789848004975,1499
মুক্তিযুদ্বে নৌ সেনানী,0,1,0,0,0,0,49720,9789848005019,450
দুই বোন,0,1,0,0,0,0,74712,9789848005033,250
বাইবেলে নবি মুহাম্মদ (স.),0,0,0,0,0,0,9834,9789848005088,180
আমার রাজনৈতিক জীবনে মুক্তিসংগ্রাম ও বঙ্গবন্ধু,0,2,0,0,0,0,16132,9789848005118,250
বাংলাদেশের ক্ষুদ্র নৃগোষ্ঠীর ইতিহাস,0,1,0,0,0,0,49643,9789848005125,300
একুশের ছড়া কবিতা,0,1,0,0,0,0,49496,9789848005156,700
বঙ্গবন্ধুর ৭ মার্চের ভাষণ ঐতিহাসিক মূল্যায়ন,0,0,1,0,0,0,45967,9789848005163,700
বাইবেল কি আল্লাহর বাণী?,0,1,0,0,0,0,53715,9789848012161,700
এটাই হয়তে জীবনের শেষ রমজান,0,0,0,0,0,0,62746,9789848012246,700
ক্রুসেড যুদ্ধের ইতিহাস (দুই খণ্ডের সেট),0,0,0,0,0,0,64447,9789848012536,700
আল্লাহুম্মা বাল্লিগনা রমাযান,0,2,0,0,0,0,62871,9789848012789,1000
নদী ও বটগাছের গল্প,0,0,0,0,0,0,14892,9789848013076,350
ছবি দেখে রঙ কর,0,11,0,0,0,0,60328,978984801311,1190
মায়ের কাছে প্রথম পড়া,0,16,0,0,0,0,52655,9789848013205,250
হালুম হুলুম কুপোকাত,0,0,0,0,0,0,14905,9789848013229,300
চেনা অচেনা প্রাণিজগৎ,0,16,0,0,0,0,63038,9789848013359,150
আরবি বর্ণমালা,0,4,0,0,0,0,72430,978984801338,400
অলৌকিক প্রণোদনা,0,1,0,0,0,0,44040,9789848013380,300
Flowers,0,3,0,0,0,0,52643,9789848013397,200
জানা ও অজানা ডাইনোসর,0,12,0,0,0,0,52653,9789848013458,160
ভূত পরি রাক্ষসের গল্প,0,0,0,0,0,0,14864,9789848013465,300
Fish,0,16,0,0,0,0,63068,9789848013472,375
Rhymes,0,0,0,0,0,0,63066,9789848013502,170
Fruits,0,3,0,0,0,0,52640,9789848013526,250
Vegetables,0,6,0,0,0,0,72431,978984801353,320
ডাইনোসর,0,9,0,0,0,0,68108,9789848013533,160
ছোটদের পড়ার মেলা,0,5,0,0,0,0,69640,9789848013540,100
মানবকল্যাণে ইসলামি সমাজব্যবস্থা,0,1,0,0,0,0,69114,9789848013549,300
রংপেনসিল - Word Book With Picture,0,20,0,0,0,0,72435,978984801355,300
Words 350 With Pictures,0,7,0,0,0,0,63036,9789848013557,700
ছোটদের বন্ধু বঙ্গবন্ধু,0,0,0,0,0,0,14845,9789848013564,180
জনক তোমার জন্যে,0,0,0,0,0,0,58824,9789848013588,520
গল্পে গল্পে আলোর নবী আল-আমীন,0,0,0,0,0,0,14856,9789848013632,375
বাঙালির বাংলা সন হোক মুজিবাব্দ,0,6,0,0,0,0,55761,9789848013656,430
স্নিগ্ধার বন্ধু ফুলপরি,0,0,0,0,0,0,14861,9789848013663,400
ছোটদের বিশ্বনবি (সাঃ),0,0,0,0,0,0,14850,9789848013687,120
অচেনা মহাকাশ ভেতরের কথা,0,0,0,0,0,0,15175,9789848013731,400
আমাদের জাতির পিতা,0,1,0,0,0,0,14799,9789848013779,170
ইসলামিক দৃষ্টিভঙ্গিতে পোশাক,0,1,0,0,0,0,53777,9789848013786,600
জাতির সূর্যসন্তান সাত বীরশ্রেষ্ঠ,0,0,0,0,0,0,15111,9789848013809,450
ক্রীতদাস থেকে প্রধানমন্ত্রী,0,0,0,0,0,0,17500,9789848013816,150
Coloring Book Alphabet,0,2,0,0,0,0,72639,9789848013854,330
সিআরবি রক্ষায় প্রতিবাদী ছড়া,0,6,0,0,0,0,44084,9789848013892,110
শৈশবের ডায়েরি,0,1,0,0,0,0,52634,9789848013908,150
Vehicle,0,5,0,0,0,0,72433,9789848013939,400
রংপেনসিল - Magic Writing Box,0,1,0,0,0,0,72436,978984801395,170
Handwriting Practice Book - একের ভেতর সব,0,0,0,0,0,0,68571,9789848013953,300
প্রাক প্রাথমিক শিক্ষা - রংপেনসিল কিডস বুক,0,1,0,0,0,0,72434,9789848013960,220
Coloring Book বর্ণমালা,0,3,0,0,0,0,72638,9789848013977,280
কার্ল মার্কস পুঁজি প্রথম খণ্ড (দ্বিতীয় পর্ব),0,0,1,1,0,0,25483,9789848014028,120
বাংলাদেশের পশু ও পাখি পরিচিতি,0,1,0,1,0,0,11722,9789848014059,140
বাংলাদেশের ফুল ও ফল পরিচিতি,0,1,0,1,0,0,11725,9789848014066,180
অন্য ইতিহাস,0,0,0,0,0,0,41997,9789848014073,220
বাংলাদেশের মুক্তিযুদ্ধ ও বহির্বিশ্ব,0,0,0,1,0,0,6717,9789848014103,420
দ্বিতীয় বিশ্বযুদ্ধ পরবর্তী বিশ্ব,0,0,2,0,0,0,6213,9789848014127,270
দ্বিতীয় বিশ্বযুদ্ধে বিজয়ীদের যুদ্ধাপরাধ,0,1,2,0,0,0,36006,9789848014134,400
সাক্ষাৎকার,0,0,0,0,0,0,43566,9789848014151,300
বাংলাদেশের মাছ পরিচিতি,0,0,0,1,0,0,11724,9789848014158,280
শিশু কিশোরদের ভাষা আন্দোলনের গল্প,0,0,1,0,0,0,44941,9789848014219,500
আবৃত্তির রবীন্দ্রনাথ,0,0,0,1,0,0,37376,9789848014257,550
কাশ্মীর টু জেরুজালেম,0,1,0,1,0,0,35368,9789848014318,330
ট্রয় থেকে ইরাক দুনিয়া কাঁপানো যুদ্ধ,0,1,0,2,0,0,35304,9789848014356,150
অচেনা অন্ধকার,0,1,0,0,0,0,45556,9789848014363,240
শেখ মুজিব যেভাবে বঙ্গবন্ধু হলেন,0,1,0,0,0,0,36060,9789848014390,440
ইরম ও নীলপাখির গল্প,0,0,0,1,0,0,32393,9789848014394,210
প্রাদেশিক সরকারে বঙ্গবন্ধু যখন বাণিজ্য-শিল্প ও দুর্নীতি দমন মন্ত্রী,0,2,0,0,0,0,53653,9789848014431,250
দেশে দেশে গণহত্যা,0,3,9,0,0,0,76030,9789848014479,140
বাংলার বাঘ এ. কে. ফজলুল হক,0,0,0,0,0,0,22682,9789848014509,190
ভয়ষ্কর পাতালঘর,0,0,0,0,0,0,57552,9789848014516,200
পঞ্চাশ মুসলিম বীর,0,0,1,0,0,0,57540,9789848014523,700
কিশোরসমগ্র,0,0,0,0,0,0,70735,978984801453,180
কাটামুণ্ডুর বিভীষিকা,0,0,0,0,0,0,57585,9789848014530,350
গল্পসমগ্র,0,0,0,0,0,0,70736,978984801454,850
আকাশপরী,0,2,9,0,0,0,76544,9789848014540,520
পোড়াবাড়ির রহস্য,0,0,0,0,0,0,57564,9789848014547,220
জাতির জনক বঙ্গবন্ধু শেখ মুজিবুর রহমান,0,1,0,2,0,0,71477,978984801455,850
রক্তখেকো হীরের পুতুল,0,0,0,0,0,0,57578,9789848014554,500
অটোমান সাম্রাজ্য,0,3,7,0,0,0,76029,9789848014585,425
ডাকাতের আখড়ায়,0,0,0,0,0,0,22677,9789848014899,300
ধম সমাজ ও রাজনীতি,0,3,0,0,0,0,22077,9789848014929,300
সমকালীন বিশ্ব রাজনীতি,0,0,0,1,0,0,22051,9789848014936,330
ব্ল্যাকআউট,0,1,0,0,0,0,22667,9789848014958,400
ফিয়ার স্ট্রিট : দ্য নিউ গার্ল,0,1,1,0,0,0,59397,9789848014974,210
শানে রহমাতাল্লিল আলামীন,0,0,3,0,0,0,57572,9789848014981,360
মহাপ্রস্থানের পথে,0,3,5,0,0,0,76026,9789848014998,260
বাংলাদেশের অভ্যুদয় : ১৯৭০ সালের নির্বাচন,0,2,0,0,0,0,35171,9789848015070,100
মুক্তিসংগ্রাম ও স্বাধীনতা সংগ্রাম,3,0,2,1,0,0,36048,9789848015155,300
উৎসের সন্ধানে,0,0,3,1,0,0,34055,9789848015179,300
আলাপের সুবাসে সনজীদা খাতুন,2,0,6,2,0,0,35005,9789848015186,150
দিতার ঘড়ি (বিজ্ঞান-কল্পকাহিনি),3,3,1,1,0,0,29218,9789848015209,150
অসীম মানসলোকে একাকী এক কবি,1,0,5,0,0,0,16420,9789848015278,200
বিশ্ব প্রামাণ্য ঐতিহ্যে বঙ্গবন্ধুর ভাষণ,0,3,1,0,0,0,6978,9789848015288,150
গল্পসঞ্চয়ন,1,1,2,0,0,0,16619,9789848015308,1090
বাংলার মহারাজ,3,2,0,5,0,0,6269,9789848015315,140
বিজ্ঞান ছড়াঃ আয় দেখি ফুটোস্কোপ দিয়ে,2,1,0,2,0,0,32550,9789848015322,360
"চলুন, মানুষের কারখানায়",0,2,0,0,0,0,55368,9789848015339,180
গণহত্যা,2,3,2,0,0,0,56676,9789848015377,450
এক ঠোঙ্গা তারা,2,3,0,0,0,0,14717,9789848015391,230
রাজশাহীর সাম্প্রদায়িক দাঙ্গা ১৯৬২ দারুশার নির্মমতা,2,1,4,6,0,0,6279,9789848015407,210
ফজলুল হকের গল্পসংগ্রহ,1,2,1,1,0,0,23263,9789848015414,120
বঙ্গমাতা বেগম ফজিলাতুন নেছা,0,0,5,0,0,0,43147,9789848015424,410
ঊনসত্তরের গণঅভ্যুত্থান,1,0,1,0,0,0,23229,9789848015469,400
ভিনদেশী গল্প- ২,1,5,1,2,0,0,16612,9789848015476,400
সংযোগ-সূত্র,2,3,0,4,0,0,38925,9789848015490,800
নামগন্ধ,2,2,1,3,0,0,23227,9789848015506,200
শুধুই কোম্পানির প্রচারের জন্য,1,2,1,2,0,0,36848,9789848015513,150
দেশাত্ববাদঃ রাষ্ট্র-কর্তৃত্বের মতাদর্শিক দ্বেষপ্রেম,1,0,1,0,0,0,28986,9789848015520,200
ভয়,0,0,1,0,0,0,23160,9789848015537,150
জাপানের উন্নয়নে শিক্ষার ভূমিকা,1,1,1,0,0,0,16458,9789848015544,160
Globalization and Islam South Asian Perspective,0,0,1,0,0,0,18600,9789848015568,500
সংবাদপত্রে সৈয়দ নজরুল ইসলাম,0,2,0,0,0,0,16448,9789848015575,175
পুঁজির ভূমিকা,0,0,1,0,0,0,23260,9789848015605,600
