name,azizsupermrkt,chittagong,dhaka,sylhet,banglabazar,ecommerce,id,reference,Price
সবুজ সোনা পান,0,1,0,0,0,0,51313,9.78985E+12,200
জল পেরোচ্ছে রোদ্দুর,0,6,5,9,0,0,33767,9.78985E+12,150
আধুনিক পদ্ধতিতে শাকসবজি,0,1,0,0,0,0,50857,9.78985E+12,200
সাত ঐশ্বর্য ভ্রমণ,0,2,0,0,0,0,56167,9.78985E+12,300
ভূস্বর্গ পার্বত্য চট্টগ্রাম,0,1,0,0,0,0,56160,9.78985E+11,200
ভূস্বর্গ সিলেট ভ্রমণ,0,1,1,0,0,0,12227,9.78985E+12,300
শিশুর প্রতিদিনের পরিচর্যা,0,2,0,0,0,0,68057,9.78985E+12,200
প্রজেক্ট ইক্টোপাস,0,1,0,0,0,0,68203,9.78985E+12,250
পুষ্টিগুণ ও ঔষধিগুণ সহ আধুনিক পদ্ধতিতে: ফল উৎপাদন কৌশল,0,2,0,0,0,0,50928,9.78985E+12,300
সৈয়দ হক কবিতায় অঞ্জলি,0,0,3,0,0,0,6358,9.78985E+12,350
বীরাঙ্গনা সমগ্র ৪,0,0,0,0,0,0,36147,978984526163-0,1000
আই কিউ ও গণিতের রাজ্যে,0,4,0,0,0,0,8010,9.78985E+12,150
একাত্তরে নির্যাতিত নারীদের ইতিহাস,0,2,0,0,0,0,53857,9.78985E+12,400
এই সংগ্রামে আমিও আদিবাসী বীরাঙ্গনা,0,3,0,0,0,0,53859,9.78985E+12,400
অমর মানব,0,2,0,0,0,0,76367,9.78985E+12,300
প্রশ্নের বিপরীতে,0,0,0,0,0,0,12935,9.78985E+12,300
ধূলি সারগাম,0,0,2,0,0,0,6162,9.78985E+12,100
বীরঙ্গনা সমগ্র (চার খণ্ডের সেট),0,1,1,1,0,0,27125,9.78985E+12,6000
বীরাঙ্গনা সমগ্র ২,0,0,0,0,0,0,36141,9.78985E+12,1000
বীরাঙ্গনা সমগ্র ৩,0,0,0,0,0,0,36144,9.78985E+12,1000
নিষুপ্ত,0,1,0,1,0,0,14282,9.78985E+12,200
একাত্তরের বীরমাতাদের অজানা কথা,0,2,0,0,0,0,70364,9.78985E+12,400
বীরাঙ্গনাদের কথা,0,2,1,1,0,0,36269,9.78985E+12,400
সম্ভ্রমের বিনিময়ে স্বদেশ,0,3,0,0,0,0,53853,9.78985E+12,400
উপন্যাসসমগ্র ১ মনভুবন,0,0,1,0,0,0,9187,9.78985E+12,1000
উপন্যাসসমগ্র ২ চলার পথের ফাঁদ,0,2,1,0,0,0,9186,9.78985E+12,1000
উপন্যাসসমগ্র ৩ জীবনঝঞ্ঝা,0,2,1,0,0,0,9185,9.78985E+12,1000
অথই আঁধার,0,1,0,0,0,0,59831,9.79E+15,200
কথাটি ছিল,0,2,0,2,0,0,4639,9.78985E+12,250
ভালোবাসব  বলেই,0,2,1,0,0,0,4637,9.78985E+12,150
কবিতাসমগ্র ২,0,0,0,0,0,0,35853,9.78985E+12,350
সত্যডানা সন্দেহপালক,0,0,0,0,0,0,21392,9.78985E+12,250
গণিতে গতিময় দাদাগিরি,0,1,0,0,0,0,7670,9.78985E+12,250
অপেক্ষা ২,0,0,0,1,0,0,9138,9.78985E+12,350
ববির ভ্রমণ,0,1,0,0,0,0,71846,9.78985E+12,200
রক্তপিপাসা,0,3,0,0,0,0,68204,9.78985E+12,300
রক্তনেশা,0,2,0,0,0,0,76370,9.78985E+12,150
নৃত্য,0,0,1,0,0,0,69255,9.78985E+12,300
স্বপ্নস্বর্গ,0,2,0,0,0,0,8556,9.78985E+12,350
মাদ্রাজের চিঠি,0,0,0,1,0,0,14284,9.78985E+12,200
অশোকানন্দ,0,0,1,0,0,0,50545,9.78985E+12,200
এ যুদ্ধের শেষ কোথায় ?,0,0,0,0,0,0,6770,9.78985E+12,400
কল্পবিজ্ঞানের গল্প,0,1,0,0,0,0,44961,9.78985E+12,200
স্মৃতিবিস্মৃতির ঢাকা মেডিকেল কলেজ,0,0,1,0,0,0,45915,9.78985E+12,500
ঔষধি গাছ (দ্বিতীয় খণ্ড),0,1,0,1,0,0,11734,9.78985E+12,350
তর্কশয্যায় মৃত্যু,0,0,0,0,0,0,51781,9.78985E+12,150
সাদা প্রাইভেট,0,0,1,1,0,0,8703,9.78985E+12,200
কবিতায় এপার-ওপার ৪,0,1,0,0,0,0,35845,9.78985E+12,250
পাতাঝরা মন,0,1,0,0,0,0,59828,9.78985E+12,200
গল্পে এপার ওপার,0,1,0,0,0,0,52360,9.78985E+12,350
গামা,0,2,0,0,0,0,76368,9.78985E+12,200
চাকরিনামা,0,0,2,0,0,0,10048,9.78985E+12,300
নিহির ভালোবাসা,0,2,0,0,0,0,8557,9.78985E+12,300
জোছনা রাতের জোনাকি,0,2,0,0,0,0,68199,9.78985E+12,300
প্রতিশোধের আত্মা,0,3,0,0,0,0,45314,9.78985E+12,200
অতৃপ্ত আত্মা,0,3,0,0,0,0,68412,9.78985E+12,250
অভিশপ্ত আত্মা,0,3,0,0,0,0,44880,9.78985E+12,250
অভিযোগ নেই,0,6,1,0,0,0,53378,9.78985E+12,250
ইলেভেন মিনিটস,0,0,5,0,0,0,73639,9.78985E+12,250
গল্পসম্ভার : তীরের বৃক্ষরাজি,0,0,1,0,0,0,51114,9.78985E+12,250
বাংলাদেশ জাতীয়তা ও জাতিরাষ্ট্রের সমস্যা,0,0,0,0,0,0,74912,9.78985E+12,350
আরব জাতির ইতিহাস,0,0,0,1,0,0,9778,9.78985E+12,400
গহিনে দাগ,0,0,1,0,0,0,71734,9.78985E+12,250
মন বলে তুমি ফিরবে,0,9,0,0,0,0,42147,9.78985E+12,150
অপেক্ষা ৩,0,2,0,2,0,0,37818,9.78985E+12,270
শিল্পী স্টুডিও,0,2,0,0,0,0,43422,9.78985E+12,150
গতকাল,0,0,0,0,0,0,43417,9.78985E+12,200
লাল ডায়েরি (রোমেন্টিক উপন্যাস),0,2,0,0,0,0,13638,9.78985E+12,350
বৃষ্টি ভেজা জোছনা,0,1,0,0,0,0,68446,9.78985E+12,200
মায়াবী জোছনার বসন্তে,0,1,0,0,0,0,8560,9.78985E+12,400
কৃত্তিবাস রহস্য,0,0,0,0,0,0,43234,9.78985E+12,250
চিত্রে ভাস্কর্যে রূপসি মানবী,0,2,0,0,0,0,76354,9.78985E+12,300
দা প্রোফেট অব পিস,0,2,0,0,0,0,9975,9.78985E+12,350
অনিকেতন,0,0,1,0,0,0,50469,9.78985E+12,600
গল্পে এপার ওপার-২,0,0,0,0,0,0,52361,9.78985E+12,350
১০০ প্রেমের কবিতা,0,0,1,0,0,0,5608,9.78985E+12,250
প্যারাসাইকোলজি - জোছনার ছায়া,0,1,0,0,0,0,74435,9.78985E+12,300
মনের যত্ন,0,2,0,0,0,0,57034,9.78985E+12,300
রিরি (ডিটেকটিভ সায়েন্স ফিকশন),0,0,0,0,0,0,13647,9.78985E+12,300
ঘুম ভাঙ্গছেই,0,3,3,1,0,0,43780,9.78985E+12,240
ঔষধি গাছ (তৃতীয় খণ্ড),0,1,0,0,0,0,68049,9.78985E+12,300
সায়েন্স ফিকশন : ইলিন,0,0,0,0,0,0,31305,9.78985E+12,300
স্বপ্ন ও সাফল্যের রসায়ন,0,0,0,0,0,0,54411,9.78985E+12,400
ম্যান'স সার্চ ফর মিনিং,0,4,2,3,0,0,38191,9.78985E+12,200
অপেক্ষা (তিন খণ্ড),0,0,0,0,0,0,52302,9.78985E+12,700
আইসিটি অলিম্পিয়াড,0,2,0,0,0,0,68413,9.78985E+12,300
রোবটের যুগে,0,1,1,0,0,0,37027,9.78985E+12,100
বীরাঙ্গনাদের কথা ৭ একাওরের বীরমাতাদের অজানা কথা,0,1,0,0,0,0,53854,9.78985E+12,400
বাল্মীকি রামায়ণ,0,1,0,0,0,0,56487,9.78985E+13,340
সিংহপুরের কথকতা : ‍সিঙ্গাপুরের কত কথা,0,0,3,0,0,0,71429,9.78985E+12,200
বিক্রয় শিল্প এবং বিক্রয় শিল্পী,0,2,0,0,0,0,54408,9.78985E+12,200
নির্জন নোটবুক,0,0,0,2,0,0,50247,9.78985E+12,160
"আদর্শ রাষ্ট্রের সন্ধানে আতার্তুক, নাসের ও বঙ্গবন্ধু",0,1,0,0,0,0,63114,9.78985E+12,300
মুক্তিযুদ্ধ ও অন্যান্য গল্প,0,1,0,0,0,0,55498,9.78985E+12,225
একাত্তরের রক্তপলাশ,0,1,0,0,0,0,53989,9.78985E+12,250
কোরআনে বর্ণিত নারী ব্যক্তিত্ব,0,0,0,0,0,0,53675,9.78985E+12,200
বঙ্গবন্ধু শেখ মুজিব সাফারী পার্ক ভ্রমণ,0,0,0,0,0,0,58815,9.78985E+12,300
মুক্তিযুদ্ধের যত গল্প,0,0,0,0,0,0,55536,9.78985E+12,400
গল্পগুলো নেপালের,0,0,0,0,0,0,55174,9.78985E+12,175
গল্পগুলো ভুটানের,0,1,0,0,0,0,55185,9.78985E+12,200
কিশোর কবি নজরুল,0,0,0,0,0,0,10632,9.78985E+12,120
নাজরুল ইসলাম ও জসীম উদদীন,0,0,0,0,0,0,10459,9.78985E+12,250
নজরুল-সংগীত স্বরলিপি সংগ্রহ দ্বিতীয় সংকলন,0,1,0,0,0,0,63593,9.78985E+12,400
নজরুল-সঙ্গীত স্বরলিপি সংগ্রহ সপ্তম সংকলন,0,0,0,0,0,0,58108,9.78985E+12,400
নজরুল-সংগীত স্বরলিপি সংগ্রহ অষ্টম সংকলন,0,2,0,0,0,0,63595,9.78985E+12,400
নির্বাচিত নজরুল রচনা,0,0,0,0,0,0,10638,9.78985E+12,400
নজরুল সংগীতে রাগের ব্যবহার,0,0,0,0,0,0,62645,9.78985E+12,200
সিন্ধু-হিন্দোল,0,0,0,0,0,0,10630,9.78985E+12,150
ছায়ানট,0,6,0,0,0,0,52622,9.78985E+12,100
চক্রবাক,0,0,0,0,0,0,61175,9.78985E+12,80
নজরুল-প্রসঙ্গে,0,0,0,0,0,0,58960,9.78985E+12,200
নজরুল সঙ্গীত নির্দেশিকা,0,0,0,0,0,0,62641,9.78985E+12,500
কাজী নজরুল ইসলাম : জীবনী ও সৃজন,0,0,0,0,0,0,58962,9.78985E+12,800
অযীফা,0,0,2,0,0,0,71669,9.78985E+12,400
কুরআন-সুন্নাহর দুআ-সম্ভার,0,0,0,0,0,0,71668,9.78985E+12,320
বেহেশতী যেওর ভল্যিউম : ১,0,0,2,0,0,0,71660,9.78985E+12,528
ছোট ছোট মজার গল্প,0,0,2,0,0,0,71672,9.78985E+12,140
তাওবার শিক্ষণীয় গল্প,0,0,1,0,0,0,71665,9.78985E+12,212
ইসলাম এতো সুন্দর,0,0,1,0,0,0,71654,9.78985E+12,324
সীরাতুর রাসূল,0,0,1,0,0,0,71663,9.78985E+12,500
ইমাম আযম আবু হানীফা রহমাতুল্লাহি আলাইহি জীবন-কর্ম-অবদান,0,0,2,0,0,0,71650,9.78985E+12,340
ইমাম আহমদ ইবনে হাম্বল রহমাতুল্লাহি আলাইহি জীবন-কর্ম-অবদান,0,0,1,0,0,0,71653,9.78985E+12,324
মাহমুদ হাসান দেওবন্দি (র) জীবন-কর্ম-অবদান,0,0,2,0,0,0,71651,9.78985E+12,324
সাইয়েদ হোসাইন আহমদ মাদানি (র) জীবন-কর্ম-অবদান,0,0,2,0,0,0,71648,9.78985E+12,420
আনোয়ার শাহ কাশ্মীরি (র) জীবন-কর্ম-অবদান,0,0,2,0,0,0,71670,9.78985E+12,260
মুফতি মুহাম্মদ শফী (র) জীবন-কর্ম-অবদান,0,0,2,0,0,0,71652,9.78985E+12,276
তাযকিরাতুর রশীদ দুই খণ্ডের সেট,0,0,1,0,0,0,71647,9.78985E+12,1000
সোনামণিদের নামের ডায়েরি,0,0,0,0,0,0,71664,9.78985E+12,308
দলিলসহ সহিহ নামায শিক্ষা,0,0,2,0,0,0,71646,9.78985E+12,420
Social History Of The Muslims In Bengal,0,1,0,0,0,0,51937,9.78985E+12,350
হোয়াইট ফ্যাঙ,0,4,0,0,0,0,67817,9.78985E+12,100
ডাঃ লুৎফর রহমান রচনাবলী,0,1,0,2,0,0,69763,9.78985E+12,500
সহজ পদ্বতিতে মাছ চাষ,0,2,0,0,0,0,50875,9.78985E+12,160
দুই ডজন সেরা লেখকের সেরা গল্প,0,0,0,0,0,0,36453,9.78985E+12,250
হাসান আজিজুল হকের ছোটগল্প : বিষয় ও শিল্পরূপ,0,0,0,0,0,0,38818,9.78985E+12,300
গল্প সমগ্র,0,0,0,0,0,0,38662,9.78985E+12,400
শ্রেষ্ঠ গল্প,0,0,0,2,0,0,36405,9.78985E+12,325
মহৎ জীবন,0,0,0,0,0,0,54474,9.78985E+12,100
একডজন ছোটদের গল্প,0,0,0,0,0,0,54902,9.78985E+12,125
শৈশবের নামকরণ অভিধান,0,1,0,0,0,0,68561,9.78985E+12,125
পোদ্দার বাবু (কর্পোরেট গেইম থিওরী),0,0,0,0,0,0,54448,9.78985E+12,250
থ্রী মাশকেটিয়ার্স,0,2,0,1,0,0,32834,9.78985E+12,125
দর্শন নিয়ে,0,2,2,2,0,0,74281,9.78985E+11,440
Al-Quran golden (S-01),0,0,0,0,0,0,70331,9.78985E+11,935
সিলেটি ধামাইলের ইতিকথা,0,0,0,0,0,0,40308,9.78985E+12,500
ছোটদের সাহিত্যবিশারদ,0,0,0,0,0,0,60412,9.78985E+12,80
টম সয়ারের দুঃসাহসিক অভিযান,0,6,0,0,0,0,57021,9.78985E+12,300
মরণের ডঙ্কা বাজে,0,0,0,0,0,0,31660,9.78985E+12,100
শার্লক হোমসের শ্রেষ্ঠ অভিযান,0,0,0,0,0,0,54855,9.78985E+12,120
প্রেমের আন্তর্জালে,0,0,0,2,0,0,40323,9.78985E+12,200
পোয়েট অব পলিটিক্স,0,0,1,0,0,0,70190,9.78985E+12,200
শাশ্বত বঙ্গ,0,0,0,0,0,0,74713,9.78985E+12,200
হাসান আজিজুল হক সমীপেষু,0,0,0,0,0,0,63194,9.78985E+12,800
জ্বেলে দিয়েছি জ্বালিয়ে রেখো,0,0,1,0,0,0,61893,9.78985E+12,500
ডন ক্যুইকজোটের গল্প,0,2,0,0,0,0,54859,9.78985E+12,125
ধ্রুপদী উর্দু কবিতা,0,0,0,0,0,0,6371,9.78985E+13,240
সাধু গ্রেগরির দিনগুলি,0,1,3,0,0,0,18398,9.78985E+12,100
মুক্তিযুদ্ধ : উপেক্ষিত গেরিলা,0,3,0,0,0,0,36291,9.78985E+12,250
কিশোরসমগ্র দ্বিজেন শর্মা,0,0,0,0,0,0,69865,9.78985E+12,450
মরু শয়তান,0,1,0,0,0,0,31686,9.78985E+12,100
চিরকালের সেরা,0,1,0,0,0,0,8697,9.78985E+12,500
কিশোরসমগ্র আহসান হাবীব,0,0,0,0,0,0,69866,9.78985E+12,350
সুকান্তসমগ্র,0,1,0,0,0,0,56628,9.78985E+12,250
শ্রেষ্ঠ গল্প,0,1,0,0,0,0,70236,9.78985E+12,450
কিশোরসমগ্র,0,1,1,0,0,0,8828,9.78985E+12,450
পাকিস্তানের কারাগারে বঙ্গবন্ধু,0,1,4,1,0,0,35528,9.78985E+12,275
গৌরবের যুদ্ধ,0,3,0,0,0,0,49186,9.78985E+12,200
গডোর প্রতীক্ষায়,0,1,3,0,0,0,70231,9.78985E+12,200
নীতিকথার গল্প,0,0,0,0,0,0,8822,9.78985E+12,400
সমাজ সংস্থা,0,2,2,0,0,0,43923,9.78985E+12,175
অন্যজীবন,0,2,2,0,0,0,9054,9.78985E+12,225
গল্পসমগ্র,0,0,2,0,0,0,10323,9.78985E+12,350
মুসলিম-মানস ও বাংলা সাহিত্য (১৭৫৭-১৯১৮),0,0,0,0,0,0,24872,9.78985E+12,450
শাহরিয়ার কবিরের কিশোর গল্প সমগ্র,0,0,0,0,0,0,69863,9.78985E+12,400
বৃষ্টি পড়ে টাপুর টুপুর,0,5,0,2,0,0,15869,9.78985E+12,65
শেরশায়েরী,0,1,0,1,0,0,35684,9.78985E+12,150
কিশোর জীবনীসমগ্র,0,3,0,0,0,0,15182,9.78985E+12,350
সমার্থাভিধান,0,6,0,0,0,0,70230,9.78985E+12,300
বাণী হযরত মুহাম্মদ (সা),0,0,0,0,0,0,9756,9.78985E+12,150
ভিনদেশী এক বীরবল,0,4,0,0,0,0,55262,9.78985E+12,225
দশটি হিন্দি গল্প,0,0,0,0,0,0,11310,9.78985E+12,150
বীরশ্রেষ্ঠ,0,0,2,0,0,0,49246,9.78985E+12,150
কিশোরসমগ্র,0,0,0,0,0,0,16563,9.78985E+12,500
